0 0.258822222281 0.4038
1 0.369444444397 0.4716
2 0.419244444492 0.5194
3 0.459333333344 0.545
4 0.487111111058 0.562
5 0.514555555566 0.5846
6 0.538533333376 0.5946
7 0.557577777751 0.6364
8 0.581288888984 0.6576
9 0.593933333429 0.6586
10 0.610911111143 0.6836
11 0.626400000085 0.698
12 0.638799999926 0.7168
13 0.649799999905 0.7294
14 0.660955555683 0.731
15 0.672177777799 0.743
16 0.67826666672 0.7446
17 0.690533333355 0.752
18 0.693888888899 0.765
19 0.703555555672 0.7692
20 0.711999999915 0.7724
21 0.718533333259 0.781
22 0.722688888836 0.7838
23 0.728511111037 0.7842
24 0.733488888942 0.786
25 0.740666666773 0.7876
26 0.744044444487 0.8002
27 0.749622222169 0.8026
28 0.753044444508 0.8074
29 0.760866666571 0.8052
30 0.764644444381 0.8138
31 0.76928888891 0.8164
32 0.769933333376 0.8174
33 0.775044444444 0.8244
34 0.781377777841 0.8172
35 0.783022222201 0.82
36 0.788444444444 0.8242
37 0.787111111217 0.8258
38 0.792311111111 0.8268
39 0.794777777894 0.8304
40 0.801199999915 0.8322
41 0.801266666582 0.832
42 0.805422222307 0.8364
43 0.807199999894 0.8336
44 0.808466666603 0.84
45 0.812422222095 0.8418
46 0.816266666635 0.843
47 0.815711111058 0.8426
48 0.81935555563 0.8388
49 0.821600000117 0.8452
50 0.824688888942 0.845
51 0.826933333344 0.8482
52 0.827533333249 0.8498
53 0.827888888942 0.8524
54 0.832133333323 0.8546
55 0.833177777735 0.848
56 0.835644444476 0.8548
57 0.838799999926 0.859
58 0.840511111037 0.859
59 0.844377777767 0.8602
60 0.844466666677 0.8584
61 0.844488888921 0.859
62 0.848333333365 0.8582
63 0.848888888963 0.8564
64 0.849800000042 0.8652
65 0.853288889016 0.8608
66 0.852977777682 0.8662
67 0.854533333217 0.8542
68 0.856311111196 0.847
69 0.85766666655 0.8628
70 0.860333333418 0.8552
71 0.860866666794 0.8672
72 0.862711111122 0.8724
73 0.865177777704 0.8658
74 0.866244444572 0.8666
75 0.867444444572 0.8654
76 0.869422222307 0.8742
77 0.870066666773 0.8714
78 0.86975555546 0.8758
79 0.874155555524 0.866
80 0.874955555662 0.8694
81 0.874955555577 0.8708
82 0.878777777757 0.8666
83 0.878244444508 0.867
84 0.878711111196 0.8656
85 0.879977777841 0.8694
86 0.880133333217 0.8686
87 0.882777777714 0.8784
88 0.882866666592 0.873
89 0.884800000021 0.8778
90 0.886600000064 0.8712
91 0.88708888891 0.8746
92 0.887911111048 0.8746
93 0.886711111026 0.8804
94 0.890999999979 0.8784
95 0.891066666582 0.8726
96 0.889399999894 0.8778
97 0.894111111026 0.8728
98 0.89322222218 0.8792
99 0.895444444381 0.8846
